tweets,likes,time
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 14:57:29
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 14:55:17
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 14:53:05
"republishing the picture of dorian gray and making the cover look like a best-selling toxic self-help book and calling it ""Be Gay, Do Crime""",0,2021-07-08 14:52:18
@pixiestrid The picture of dorian gray,1,2021-07-08 14:52:02
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 14:40:15
“the picture of dorian gray” is such a good book wtf,2,2021-07-08 14:33:17
"other stuff i like:
- the picture of dorian gray (for some reason)
- classic films (like, 50s)
- nbc hannibal
- mcu
- THE TROJAN WAR (FOR SOME REASON)
- 5sos, taylor swift, idkhow, måneskin, hadestown the musical

so uh. mutuals? come find me",1,2021-07-08 14:14:08
"@AndyHessick Ah, the “Picture of Dorian Gray” power.",0,2021-07-08 14:02:25
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 13:46:01
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 13:32:57
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 13:32:06
"@HellsKitt I have like 20 books at home that I should read.. I think I want to read something in English, so probably one of the classics I still have (maybe the picture of dorian gray)",1,2021-07-08 13:14:07
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:55:21
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:53:34
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:43:53
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:37:09
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:22:58
@srgntsnat the picture of dorian gray :D,0,2021-07-08 12:20:31
"1.The Shadow of the Wind
2.The Bookseller of Kabul
3.The Hunger Games 
4.The Picture of Dorian Gray 
(There’s more lmaoo) https://t.co/JwqmXRshUw",6,2021-07-08 12:20:05
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 12:00:48
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 11:46:51
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-08 11:38:08
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 11:30:03
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 11:29:04
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 11:28:12
"“I knew nothing but shadows and I thought them to be real.”

― Oscar Wilde, 
The Picture of Dorian Gray https://t.co/zXDsCSq02A",0,2021-07-08 11:13:34
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 10:51:24
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 10:38:59
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 10:37:04
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 10:13:28
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 10:13:10
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 09:52:44
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 09:46:11
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 09:44:53
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 09:37:57
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 09:14:52
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:54:50
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:39:47
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:35:32
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:32:53
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:28:25
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:27:22
I should read the picture of Dorian Gray again,4,2021-07-08 08:24:34
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:24:28
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:23:43
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:22:31
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:21:04
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:20:09
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:18:27
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:16:34
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:13:15
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:09:57
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:08:06
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:07:13
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:07:10
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:06:11
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 08:05:11
"The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, decrepit Dorian painted by Ivan Albright - hangs in the Art Institute Chicago. @artinstitutechi https://t.co/5zBkAaiUBW",395,2021-07-08 08:04:19
"@secundino02 The alchemist 
The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh8d89I",0,2021-07-08 08:02:14
"@NathanMohri Atomic habits 
Thinking fast and slow 
The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh8d89I",1,2021-07-08 07:56:58
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-08 07:54:15
Oscar Wilde’s The Picture of Dorian Gray (best book cover ever!) https://t.co/lx0o86Q1Yz,19,2021-07-08 07:35:13
@NMamatas Madame Bovary (Flaubert); The Picture of Dorian Gray (Oscar Wilde).,0,2021-07-08 06:38:01
"RT @Louise_Salome_: Some things are more precious 
 because they don't last long.
You will always be fond of me. 
I represent to you all th…",0,2021-07-08 06:33:14
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-08 05:20:45
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-08 05:16:24
"The Picture of Dorian Gray - Oscar Wilde

""Knowledge would be fatal. It is the uncertainty that charms one. A mist makes things wonderful.""",1,2021-07-08 04:54:03
@HStylesPeru The picture of dorian gray #PremiosMTVMIAW #MTVLAGLOBALGOLDEN #MTVLACRUSHHARRY,0,2021-07-08 04:52:50
@saturnmuses ARE YOU READINF THE PICTURE OF DORIAN GRAY,1,2021-07-08 04:42:46
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-08 04:08:12
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-08 04:05:37
RT @darkmacademia: The Picture of Dorian Gray original manuscript hand written by Oscar Wilde https://t.co/vhyXPxqVA2,0,2021-07-08 03:55:40
@goodreads The picture of Dorian gray,0,2021-07-08 03:51:47
i kinda. wanna read the picture of dorian gray……,0,2021-07-08 03:20:16
@knowyourdevil “It is the stupid and the ugly who have the best of it in this world.” - Oscar Wilde (The Picture of Dorian Gray),1,2021-07-08 03:13:38
my favorite pastime is reading summaries to books and movies and i always ALWAYS have to reread the summary to the picture of dorian gray bc im like wow this is so good but the moment i tried to actually read it i was like 🥱🥱🥱,1,2021-07-08 03:09:31
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-08 02:57:48
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-08 02:53:45
"“Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.”
—Oscar Wilde, The Picture of Dorian Gray

What is healing your soul or senses lately? https://t.co/yPkBIPn674",2,2021-07-08 02:47:36
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-08 01:33:10
@sarahjmarchese hey!! I’d love to hear more about your wip ☺️ I’m currently working on a retelling of the picture of dorian gray!,3,2021-07-08 01:23:43
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-08 01:15:50
"@MAMelby Similarly, as an editor who reads for a living, it takes a lot of effort &amp; ENERGY to just sit down and read. Then, I have to take extreme effort to shut off the editor part of my brain. This is why I still haven't finished The Picture of Dorian Gray - it's been years of trying",0,2021-07-08 00:40:02
"@psonfanblog Dracula, Frankenstein, Dr. Jekyll and Mr Hyde, The Picture of Dorian Gray, Peter Pan, Alice in Wonderland, Tom Sawyer, Huckleberry Finn, A Christmas Carol #ProdigalSon #SaveProdigalSon",2,2021-07-08 00:05:47
"RT @GreyXyla: ""What of Art?
-It is a malady.
--Love?
-An Illusion.
--Religion?
-The fashionable substitute for Belief.
--You are a sceptic.…",0,2021-07-07 23:50:23
"@goodreads Oscar Wilde's ""The Picture of Dorian Gray""",42,2021-07-07 23:33:48
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 23:30:40
"@WolfgangReid The alchemist 
The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh8d89I",0,2021-07-07 23:02:21
"@OwzyBrand Atomic habits 
The picture of Dorian Gray 

Midnight prince 
https://t.co/Q0UrxAWzBn",0,2021-07-07 22:52:59
"RT @Louise_Salome_: Some things are more precious 
 because they don't last long.
You will always be fond of me. 
I represent to you all th…",0,2021-07-07 22:27:59
Mini Book Review: The Picture of Dorian Gray by Oscar Wilde https://t.co/qZz7BsbHoY,0,2021-07-07 22:21:01
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 22:18:06
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-07 21:33:03
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 21:30:29
"Leanne Dyck's blog: Book Review:  The Picture of Dorian Gray by Oscar Wilde (horror) explores what can happen to a man's life when he is manipulated by the wrong influence.

https://t.co/YW8VvMkdMM",0,2021-07-07 21:26:46
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 21:11:35
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 21:01:10
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 20:58:10
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 20:56:55
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 20:56:54
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 20:55:47
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 20:39:42
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 20:21:44
RT @blakandblack: @pvcannon @annaclarity1 @CapesJoy @Grumpyoldwombat @eurimbla13 @JennyPineapple2 @kate_eviva @MondayIdas @WgarNews @WhteRb…,0,2021-07-07 20:19:41
current read: The Picture of Dorian Gray - Oscar Wilde https://t.co/HQeFL9iOxi,1,2021-07-07 20:19:28
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 20:14:21
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 20:14:04
RT @blakandblack: @pvcannon @annaclarity1 @CapesJoy @Grumpyoldwombat @eurimbla13 @JennyPineapple2 @kate_eviva @MondayIdas @WgarNews @WhteRb…,0,2021-07-07 20:08:46
RT @blakandblack: @pvcannon @annaclarity1 @CapesJoy @Grumpyoldwombat @eurimbla13 @JennyPineapple2 @kate_eviva @MondayIdas @WgarNews @WhteRb…,0,2021-07-07 20:03:23
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 19:49:54
Im actually going to read The picture of Dorian Gray again because i love it,0,2021-07-07 19:47:49
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 19:35:08
"RT @GreyXyla: ""What of Art?
-It is a malady.
--Love?
-An Illusion.
--Religion?
-The fashionable substitute for Belief.
--You are a sceptic.…",0,2021-07-07 19:24:19
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 19:21:22
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 19:18:09
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 19:06:27
The picture of dorian gray https://t.co/VSDrqcg2Ob,0,2021-07-07 18:49:04
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 18:38:07
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-07 18:36:28
Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,54,2021-07-07 18:28:59
"@AsteriiXx_ the picture of dorian gray
(la version anglaise)",1,2021-07-07 18:22:51
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 18:01:56
"Classic book recommendation No.7: The Picture of Dorian Gray by Oscar Wilde.
Summary from: Goodreads 

#STUDY #Anonymous #education #helpingothers #book #BookRecommendation #classic #classicbooks #ThePictureofDorianGray #OscarWilde https://t.co/xULcg8DYCM",2,2021-07-07 17:52:25
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 17:40:06
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 17:29:59
"I plan on making a film adaptation of 
The Picture of Dorian Gray 🔪🖼",1,2021-07-07 17:20:22
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:48:15
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:46:57
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:39:47
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 16:33:08
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:29:51
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:21:51
"Movies/Tv Series/Books/Actors etc
･Harry Potter
･Doctor Who
･Merlin
･Sherlock
･Johnny Depp
･Picture of Dorian Gray
･the Phantom of the Opera
･Percy Jackson (books) 
･Tim Burton movies
･MCU
･The Umbrella Academy 
･The Crow https://t.co/PO0GsLSxuB",0,2021-07-07 16:16:31
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:10:19
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 15:59:11
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:54:23
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 15:48:58
"On page 91 of 256 of The Picture Of Dorian Gray, by Oscar Wilde https://t.co/u81BPp1oSO",1,2021-07-07 15:45:18
RT @blakandblack: @pvcannon @annaclarity1 @CapesJoy @Grumpyoldwombat @eurimbla13 @JennyPineapple2 @kate_eviva @MondayIdas @WgarNews @WhteRb…,0,2021-07-07 15:44:47
i bought “the picture of dorian gray” bc of velvetoscar and “young and beautiful” and “gods and monsters”,0,2021-07-07 15:44:41
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:43:46
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 15:40:07
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:31:22
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:22:25
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 15:14:33
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:13:30
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:10:10
my brother was looking at my books and of all the books that caught his interest enough to start reading it he picked up the picture pf dorian gray PLS STOP,0,2021-07-07 15:04:52
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:57:24
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:54:55
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:52:06
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:50:08
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:47:00
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:46:33
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:42:29
THE WAR CRIMINAL'S 'PICTURE OF DORIAN GRAY'? https://t.co/d763hFZiba,0,2021-07-07 14:42:16
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 14:42:12
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:36:31
"“Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be afraid of nothing.”
― Oscar Wilde, The Picture of Dorian Gray",111,2021-07-07 14:33:43
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:29:58
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:26:36
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:23:36
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:18:44
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 13:58:08
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 13:56:57
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 13:48:34
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 13:43:12
"Dorian Gray glanced at the picture, and suddenly an uncontrollable feeling of hatred for Basil Hallward came over him, as though it had been suggested to him by the image on the canvas, whispered into his ear by those grinning lips.",0,2021-07-07 13:35:21
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",0,2021-07-07 12:46:38
"RT @gothficbot: Experience was of no ethical value. It was merely the name men gave to their mistakes.

The Picture of Dorian Gray, Oscar W…",0,2021-07-07 12:42:55
"Experience was of no ethical value. It was merely the name men gave to their mistakes.

The Picture of Dorian Gray, Oscar Wilde",27,2021-07-07 12:41:23
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:24:11
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:21:17
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:20:54
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:20:43
@ocjamesevans the picture of dorian gray and slytherin,1,2021-07-07 12:06:12
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 11:51:20
"RT @ThereseTaylor12: 'Gray was a creature of ""polished reserve"". There are many references in memoirs of the period to his mask-like counte…",0,2021-07-07 11:46:44
"I remembered that I read The Picture of Dorian Gray my senior year of HS and INSTANTLY I knew that was the blueprint for the """"gay recruiter"""" trope I've shouldered ever since",2,2021-07-07 11:41:41
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-07 11:39:24
@IICARUSW4LLS YES LET US KNOW YOUR THOUGHTS WHILE YOU READ or after I suppose also on the picture of Dorian Gray absolutely ADORE it,1,2021-07-07 11:31:05
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 10:23:28
