tweets,likes,time
nothing can cure the soul but the senses just as nothing can cure the senses but the soul —oscar wilde the picture of dorian gray  what is healing your soul or senses lately,2,2021-07-08 02:47:36
hey i’d love to hear more about your wip ️ i’m currently working on a retelling of the picture of dorian gray,3,2021-07-08 01:23:43
similarly as an editor who reads for a living it takes a lot of effort amp energy to just sit down and read then i have to take extreme effort to shut off the editor part of my brain this is why i still havent finished the picture of dorian gray  its been years of trying,0,2021-07-08 00:40:02
dracula frankenstein dr jekyll and mr hyde the picture of dorian gray peter pan alice in wonderland tom sawyer huckleberry finn a christmas carol saveprodigalson,2,2021-07-08 00:05:47
"oscar wildes ""the picture of dorian gray""",42,2021-07-07 23:33:48
the alchemist  the picture of dorian gray   divine error,0,2021-07-07 23:02:21
atomic habits  the picture of dorian gray   midnight prince,0,2021-07-07 22:52:59
mini book review the picture of dorian gray by oscar wilde,0,2021-07-07 22:21:01
leanne dycks blog book review  the picture of dorian gray by oscar wilde horror explores what can happen to a mans life when he is manipulated by the wrong influence,0,2021-07-07 21:26:46
current read the picture of dorian gray  oscar wilde,1,2021-07-07 20:19:28
im actually going to read the picture of dorian gray again because i love it,0,2021-07-07 19:47:49
the picture of dorian gray,0,2021-07-07 18:49:04
angela lansbury and hurd hatfield in a publicity shot for the picture of dorian gray,54,2021-07-07 18:28:59
the picture of dorian gray la version anglaise,1,2021-07-07 18:22:51
classic book recommendation no the picture of dorian gray by oscar wilde summary from goodreads   oscarwilde,2,2021-07-07 17:52:25
i plan on making a film adaptation of  the picture of dorian gray,1,2021-07-07 17:20:22
moviestv seriesbooksactors etc ･harry potter ･doctor who ･merlin ･sherlock ･johnny depp ･picture of dorian gray ･the phantom of the opera ･percy jackson books  ･tim burton movies ･mcu ･the umbrella academy  ･the crow,0,2021-07-07 16:16:31
on page  of  of the picture of dorian gray by oscar wilde,1,2021-07-07 15:45:18
i bought the picture of dorian gray bc of velvetoscar and young and beautiful and gods and monsters,0,2021-07-07 15:44:41
my brother was looking at my books and of all the books that caught his interest enough to start reading it he picked up the picture pf dorian gray pls stop,0,2021-07-07 15:04:52
the war criminals picture of dorian gray,0,2021-07-07 14:42:16
live live the wonderful life that is in you let nothing be lost upon you be always searching for new sensations be afraid of nothing ― oscar wilde the picture of dorian gray,111,2021-07-07 14:33:43
dorian gray glanced at the picture and suddenly an uncontrollable feeling of hatred for basil hallward came over him as though it had been suggested to him by the image on the canvas whispered into his ear by those grinning lips,0,2021-07-07 13:35:21
"for ted cruz any attention even if negative will suffice  as oscar wilde duly noted  ""there is only one thing in the world worse than being talked about and that is not being talked about   oscar wilde the picture of dorian gray",0,2021-07-07 12:46:38
experience was of no ethical value it was merely the name men gave to their mistakes  the picture of dorian gray oscar wilde,27,2021-07-07 12:41:23
the picture of dorian gray and slytherin,1,2021-07-07 12:06:12
"i remembered that i read the picture of dorian gray my senior year of hs and instantly i knew that was the blueprint for the """"gay recruiter"""" trope ive shouldered ever since",2,2021-07-07 11:41:41
yes let us know your thoughts while you read or after i suppose also on the picture of dorian gray absolutely adore it,1,2021-07-07 11:31:05
"""what of art it is a malady love an illusion religion the fashionable substitute for belief you are a sceptic never scepticism is the beginning of faith what are you to define is to limit  oscar wilde  the picture of dorian gray",27,2021-07-07 09:56:51
i reread everything every year for teaching of those i am always delighted to revisit frankenstein the talented mr ripley rebecca a rage in harlem the maltese falcon the picture of dorian gray  i would guess the latter is the book i have reread most in life,6,2021-07-07 09:53:03
oh its the picture of dorian gray one of the few books ive ever read more than once possibly the only one ive read more than twice recommend it to everyone,1,2021-07-07 09:43:20
"gray was a creature of ""polished reserve"" there are many references in memoirs of the period to his masklike countenance his enigmatic heavylidded mona lisa eyes  the man who inspired picture of dorian gray later became a priest wyrdwednesday",18,2021-07-07 09:18:52
fin de siêcle murmured lord henry fin du globe answered his hostess         – the picture of dorian gray oscar wilde   perhaps the most iconic findesiècle decadent fiction reimagined in various books films and plays which is your favourite wyrdwednesday,37,2021-07-07 09:04:21
the first book that really took my breathe away and made me understand the nuances and reaches with literature was the picture of dorian gray by oscar wilde it will always stick with me that vivid moment of realisation in the school library,4,2021-07-07 08:55:05
depicted above the title card of the original  print of the picture of dorian gray amp ivan albrights dorian gray painting,3,2021-07-07 08:34:54
"""i dont want to be at the mercy of my emotions i want to use them to enjoy them and to dominate them""  the picture of dorian gray oscar wilde  and a picture of oscar wilde not as far as we know by dorian gray",45,2021-07-07 08:30:48
ive got a first class degree in the picture of dorian gray,0,2021-07-07 08:22:50
"oscar wilde  maybe getting inspired to write ""the picture of dorian gray""",0,2021-07-07 08:21:42
"""you will always be fond of me i represent to you all the sins you never had the courage to commit"" — oscar wilde the picture of dorian gray",0,2021-07-07 07:08:41
"i have one aim—the grotesque if i am not grotesque i am nothing""   aubrey beardsley art editor also of the yellow book  which appears in the picture of dorian gray as a publication that influences dorian wyrdwednesday",115,2021-07-07 07:08:28
why is no one talking about orlando like the picture of dorian gray everyone is like it’s the gay book and it is like is but orlando is like the gay and trans and gnc book like it’s wild,1,2021-07-07 07:05:31
the picture of dorian gray,0,2021-07-07 06:59:51
ok  hr plane flight in  days i havent been on a plane in so long maybe i can read the picture of dorian gray since i wobt have internet or whatever,3,2021-07-07 05:01:50
"""""the picture of dorian gray"" and immorality"" by vocal_creators",0,2021-07-07 04:03:43
the picture of dorian gray  oscar wilde,1,2021-07-07 03:58:34
"""england is the native land of hypocrites""  oscar wilde the picture of dorian gray",4,2021-07-07 02:43:35
the uncensored picture of dorian gray by oscar wilde,0,2021-07-07 02:42:24
"for ted cruz any attention even if negative will suffice  as oscar wilde duly noted  ""there is only one thing in the world worse than being talked about and that is not being talked about   oscar wilde the picture of dorian gray",0,2021-07-07 01:43:32
unpacking our books  mine the picture of dorian gray all of adichie’s works of grammatology etc mark’s,1,2021-07-07 01:36:44
it could also be a reference to the picture of dorian gray as the painter basil has a very closeted adoration for dorian which parallels tetsugoro and sumios relationship,1,2021-07-07 01:12:21
"""nowadays people know the price of everything and the value of nothing"" — oscar wilde the picture of dorian gray",0,2021-07-07 01:09:09
the only way to get rid of a temptation is to yield to it resist it and your soul grows sick with longing for the things it has forbidden to itself with desire for what its monstrous laws have made monstrous and unlawful  ― oscar wilde the picture of dorian gray,21,2021-07-07 00:35:48
"for ted cruz any attention even if negative will suffice  as oscar wilde duly noted  ""there is only one thing in the world worse than being talked about and that is not being talked about   oscar wilde the picture of dorian gray",0,2021-07-07 00:31:04
"for ted cruz any attention even if negative will suffice  as oscar wilde duly noted  ""there is only one thing in the world worse than being talked about and that is not being talked about   oscar wilde the picture of dorian gray",2,2021-07-07 00:30:58
"for ted cruz any attention even if negative will suffice  as oscar wilde duly noted  ""there is only one thing in the world worse than being talked about and that is not being talked about   oscar wilde the picture of dorian gray",2,2021-07-07 00:25:33
the picture of dorian gray makes no sense and you are all afraid to say it because it is old and acclaimed how can the man never age why does he hide the painting its just not realistic,3,2021-07-06 22:32:31
the picture of dorian gray by oscar wilde   epicfantasy,0,2021-07-06 22:00:32
"im currently reading ""the picture of dorian gray"" by oscar wilde and i feel so sophisticated and the writing is top tier",3,2021-07-06 21:06:00
behind every exquisite thing that existed there was something tragic the picture of dorian gray or he is half of my soul as the poets say the song of achilles i know that one is basic but it’s so fucking good,1,2021-07-06 21:02:36
the twitter profile picture of dorian gray,1,2021-07-06 20:40:05
i’ve heard about the picture of dorian gray recently what’s it about,0,2021-07-06 20:23:44
okay but i showed mum amp the first thing she did was google a picture of dorian gray to show me how you look the same as him which you do and he was famous for being perfect looking so whatever,1,2021-07-06 20:19:38
the picture of dorian gray  henry wotton,0,2021-07-06 20:05:57
"estou lendo ""the picture of dorian gray""  skoob",2,2021-07-06 19:44:47
the picture of dorian gray   divine error,0,2021-07-06 19:43:26
the picture of dorian gray by oscar wilde,0,2021-07-06 19:09:45
the picture of dorian gray  you do not want to miss this one,0,2021-07-06 17:37:34
im rereading the picture of dorian gray,1,2021-07-06 17:26:58
reading the picture of dorian gray and i am speechless,7,2021-07-06 17:05:37
also the picture of dorian gray,2,2021-07-06 16:38:03
i now have don quixote which i already started crime and punishment the picture of dorian gray  and the first two stormlight volumes in my possession and they really look promising,5,2021-07-06 16:37:48
thinking fast and slow  the picture of dorian gray   midnight prince,0,2021-07-06 15:27:34
the picture of dorian gray,0,2021-07-06 14:41:12
thank you  the picture of dorian gray frankenstein jane eyre and misery lt,1,2021-07-06 13:22:40
"""nowadays people know the price of everything and the value of nothing"" — oscar wilde the picture of dorian gray",0,2021-07-06 13:09:02
"""nothing can cure the soul but the senses just as nothing can cure the senses but the soul"" oscar wilde ""the picture of dorian gray""  marguerite gérard  ""artist painting a portrait of a musician""",28,2021-07-06 12:52:05
"""the books that the world calls immoral are books that show the world its own shame""  the picture of dorian gray oscar wilde",38,2021-07-06 12:47:44
june reads 彡  the picture of dorian gray  the girl and the ghost  from blood and ash  the midnight library  tuesdays with morrie  an enchantment of ravens  children of blood and bone,0,2021-07-06 12:29:18
the picture of dorian gray,2,2021-07-06 12:19:04
romeo and juliette of mice and men macbeth the picture of dorian gray lost boys  there we others but these are the ones i enjoyed,1,2021-07-06 11:44:28
"in oscar wildes  philosophical novel ""the picture of dorian gray"" dorian is named ""prince charming"" by the actress sibyl vane dorian rejects her when she is unable to perform for being too enamoured with him",41,2021-07-06 11:30:15
i wrote the music a friend who is an english teacher wrote the words it was an updated version of the picture of dorian gray set in a school i wouldnt mind collaborating on another one but it involves a lot of hard work,2,2021-07-06 10:55:51
of  stars to the picture of dorian gray by oscar wilde,0,2021-07-06 09:57:11
lord henry talking a bit of organizational behaviour in the picture of dorian gray,1,2021-07-06 09:20:31
offtopic but i wonder if theres any fanfiction about the picture of dorian gray ahahah,2,2021-07-06 09:16:19
my villain origin story is gonna be all the covers of the picture of dorian gray with the most ugly and off putting men on them like did you not read the book he has to be hot,10,2021-07-06 07:21:22
"""i dont want to be at the mercy of my emotions i want to use them to enjoy them and to dominate them"" — oscar wilde the picture of dorian gray",0,2021-07-06 07:04:12
"""when one is in love one always begins by deceiving ones self and one always ends by deceiving others that is what the world calls a romance""  the picture of dorian gray oscar wilde",26,2021-07-06 06:46:59
nowadays people know the price of everything and the value of nothing  — oscar wilde the picture of dorian gray  quote,0,2021-07-06 04:29:03
the picture of dorian gray,0,2021-07-06 04:27:23
bro my comfort book is the picture of dorian gray do what you want with that,3,2021-07-06 03:16:08
ten great lines from novels the curves of your lips rewrite history —oscar wilde the picture of dorian gray i took a deep breath and listened to the old brag of my heart i am i am i am—sylvia plath the bell jar  writer,4,2021-07-06 02:44:40
there’s something about circe’s writing that slows me down like i want to read each sentence so carefully amp that’s not usually how i read books the only other time i’ve experienced this was when i read the picture of dorian gray one of my favorites,15,2021-07-06 02:13:57
to be good is to be in harmony with oneself discord is to be forced to be in harmony with others — oscar wilde the picture of dorian gray,6,2021-07-06 02:13:39
mine is ninth house the millennium trilogy the picture of dorian gray and the book thief   i can’t read them unless it’s cold out,1,2021-07-06 01:14:07
picture of dorian gray an awesome book reviewsummary  top  quotes,0,2021-07-05 23:55:18
️updating this if you like  ~togacotarcc ~stormlight archive ~the poppy war ~red rising ~the lies of locke lamora ~heartstopper  ~high fantasy ~sci fi ~classics  tbr dune the picture of dorian gray the blade itself jade city  interactrtlike to be moots booktwt,7,2021-07-05 23:50:49
"so apparently im working on translating an article on in french with another french speaker and comparisons are made to ""beauty and the beast"" and ""phantom of the paradise"" the latter based on works ""phantom of the opera"" ""the picture of dorian gray"" and ""faust""",14,2021-07-05 22:49:47
we earn our faces he looks like the picture up in the attic in picture of dorian  gray,0,2021-07-05 22:10:07
to prisonfor a crime he didnt commit then for books you have to read at least once to kill a mockingbird anna karenina war and peace the late mattia pascal norwegian wood kafka on the shore after dark all three by haruki murakami the picture of dorian gray,0,2021-07-05 21:24:36
hey im new to and im not quite sure how twitter and all moot thing works but im looking for moots  some of my fav books  the seven husbands of evelyn hugo  the secret history   ready player one  of mice and men  the picture of dorian gray  and more,9,2021-07-05 20:44:11
reminds me of the book   the picture of dorian gray,1,2021-07-05 18:41:30
"hiii guys i need your help has any of you read ""the picture of dorian gray"" is that book good worth reading and appropriate in case my parents you know",1,2021-07-05 18:38:07
if your fav classics are jane eyre the scarlett letter fahrenheit  or the picture of dorian gray u are officially one of the sexiest people i know,1,2021-07-05 18:10:56
your rank and wealth harry my brains such as they are  my art whatever it may be worth dorian grays good looks  we shall all suffer for what the gods have given us suffer terribly  oscar wilde the picture of dorian gray,4,2021-07-05 17:58:31
oh help i meant the picture of dorian gray,0,2021-07-05 17:34:32
when i like people immensely i never tell their names to anyone the picture of dorian gray oscar wilde,2,2021-07-05 17:20:05
fave fiddler on the roof least fave  picture of dorian gray honestly it’s all about how the book is taught,1,2021-07-05 17:14:47
whats your favorite book or books — the picture of dorian gray is my favourite book ever  funnily enough it’s not actually because of ben  sirius wilde is just my favourite writer,0,2021-07-05 17:06:54
federer doesnt age because his fans do   its the picture of dorian gray for tennis everytime he loses an opportunity to break i feel myself beginning to wither,7,2021-07-05 17:04:50
yes very much  im thinking of getting the picture of dorian gray soon,0,2021-07-05 16:15:09
so the other day i saw that penguin were doing  classic books for £ couldnt resist so i went through the list and picked these three the picture of dorian gray frankenstein at the mountains of madness plus  others,0,2021-07-05 14:05:04
starting the last chapter of the picture of dorian gray aaaaa,2,2021-07-05 14:02:33
"livetweeting reading ""the picture of dorian gray"" an ongoing thread",6,2021-07-05 13:30:56
"bout to read ""the picture of dorian gray"" should i live tweet it",3,2021-07-05 13:28:46
also this is from the picture of dorian gray by oscar wilde if you were wondering,0,2021-07-05 13:10:21
crush just called the picture of dorian gray melodramatic gay bullshit,11,2021-07-05 11:37:10
she looks like the picture of dorian gray,0,2021-07-05 11:03:54
