tweets,likes,time
"""the art of war"" chinas gold and crypto dragons    $mstr $ark $gbtc $glxy $twtr $tsla   your dreams before tether️️ tears silversqueeze️",3,2021-07-11 08:32:39
i claim this north land this inheritance ive received it is my time at last  no man alive or dead commands me i succumb only to god my second   years now have i waited i have mastered the art of war my time has come,0,2021-07-11 07:32:54
started my read of the art of war,1,2021-07-11 07:26:52
the art of war,2,2021-07-11 07:03:22
i read the art of war  years ago,1,2021-07-11 06:58:23
the art of war,0,2021-07-11 06:55:38
appear weak when you are strong and strong when you are weak  sun tzu the art of war,1,2021-07-11 06:50:01
look it’s not misleading it’s the art of war the only reason the eos community is salty is because they’re so poor but wait  more years and eos will be $ right brendan,1,2021-07-11 06:49:15
not only politicsthat napoleon hill master piece is reall business the art of war teaches us many lessons on how to go about our daily life,1,2021-07-11 06:45:42
if you know the enemy and know yourself you need not fear the results of a hundred battles  – sun tzu   fifa,0,2021-07-11 06:45:06
im not reading the art of war but im close enough i suppose,1,2021-07-11 06:44:24
this is what i was manufactured for the dirt the dark the art of war punish me punish me until im saved,0,2021-07-11 06:41:25
i just finished reading the art of war today so touche,1,2021-07-11 06:33:46
"like trent pax said in ti grand final og was playing dota like an art of war like sun tzu did on his book titled ""the art of war""",1,2021-07-11 06:27:45
i think we are all reading the wrong books for relationships when in reality books like the guest list  laws of power the art of war six secret teachings the law of influence etc are what might actually help,7,2021-07-11 06:12:25
the art of war teaches us to rely not on the likelihood of the enemys not coming but on our own readiness to receive him not on the chance of his not attacking but rather on the fact that we have made our position unassailable,80,2021-07-11 06:00:10
can you imagine what i would do if i could do all i can  – sun tzu   fifa,0,2021-07-11 05:56:04
the says  there is the art of war and then there is the art of shreddin carry on hoorah,0,2021-07-11 05:10:32
appear weak when you are strong and strong when you are weak  – sun tzu   fifa,0,2021-07-11 04:55:04
study the art of war,0,2021-07-11 04:42:29
the art of war bruh,1,2021-07-11 04:17:07
this months reading materials the old testament the quran the bible caesars gallic wars and the art of war,0,2021-07-11 04:03:07
if your perspective is from a better vantage point you would see that the virus attacking humanity is the satanic dp stat trump is bringing the vaccin in the form of a very precise military overthrow of the viruss power over the world know the art of war,3,2021-07-11 03:58:49
thanks may end up trying one or both of those i try to be careful since i know from experience with the art of war that just downloading whatever comes up first from amazonibooks can leave you with an incoherent mess courtesy of a victorian british man,2,2021-07-11 03:56:57
even the finest sword plunged into salt water will eventually rust  – sun tzu  footballs coming home itscominghome,0,2021-07-11 03:44:04
the wise warrior avoids the battle  ―sun tzu the art of war,4,2021-07-11 03:39:08
you have become what you most hatedsun tzu the art of war,4,2021-07-11 03:17:14
the to the of complete,4,2021-07-11 03:00:40
i read too much of academic materials in english for the past few years for college that i can’t understand even a paragraph of english classic literature i mean i read the art of war and the richest man in babylon those are classics too,0,2021-07-11 02:57:05
the art of war ️ almost finished when to droppp,0,2021-07-11 02:49:30
the art of war in the art of noise,0,2021-07-11 02:47:55
the old ‘wear out your opponent’s fists with your face’ trick… classic strategy move   must have got that out of the art of war,1,2021-07-11 02:39:18
the dragon again  matt said as a tease before his brow raised again  i’m guessing that’s not the art of war,0,2021-07-11 02:35:19
he mustve incorporated the art of war,0,2021-07-11 02:11:06
all war is deception  – sun tzu  footballs coming home itscominghome,0,2021-07-11 02:02:03
we went out for dinner them chicken tendies were good then went to barnes and noble so i got the ultimate invincible collection part  and sun tzus the art of war,0,2021-07-11 01:50:00
the wise warrior avoids the battle  ―sun tzu the art of war,1,2021-07-11 01:42:51
engage people w what they expectit is what they are able to discern amp confirms their projections it settles them into predictable patterns of response occupying their minds while you wait for the extraordinary moment—that which they cannot anticipate~sun tzu the art of war,2,2021-07-11 01:20:31
let your plans be dark and as impenetrable as night and when you move fall like a thunderbolt  – sun tzu   fifa,1,2021-07-11 01:18:04
if the mind is willing the flesh could go on and on without many things  – sun tzu   fifa,0,2021-07-11 01:01:24
come on england   england will win on sunday if they implement sun tzu  this is article for based on a workshop i did before the lockdown     footballs coming home englandvsitaly,0,2021-07-11 00:53:13
a good dick is always wet sun tzu the art of war,3,2021-07-11 00:52:04
this  year old head coach  read the art of war,0,2021-07-11 00:49:33
"""to remain disciplined and calm while waiting for disorder to appear  amongst the enemy is the art of selfpossession"" sun tzu the art of war",8,2021-07-11 00:10:50
i always thought it would be bad ass if a fighter walked out with no music haha maybe low lights with a spotlight and a slow walk to the octagon the art of war,1,2021-07-10 23:55:44
"""which means that the use of soldiers in combat does not exclude the use of tricky amp deceptive tactics or means to defeat the enemy in many ancient chinese books there are records about the use of the art of war more amp more overseas netizens feel""",26,2021-07-10 23:42:47
absolutely have you not read the book the art of war yet as a friendly exprogressive here speaking i highly recommend this book by sun tzu it helped me considerably in understanding all aspects i hadnt thought of before,0,2021-07-10 23:35:26
some of lifes best lessons are learned after you have been through a storm   england will win on sunday if they implement sun tzu    footballs coming home englandvsitaly,0,2021-07-10 23:33:05
you guys know the art of war son zu ever read that you should try reading it try the pincer you know the pincer you should do the pincer move,1,2021-07-10 23:29:15
the wise warrior avoids the battle  ―sun tzu the art of war,0,2021-07-10 23:13:16
when the enemy is relaxed make them toil when full starve them when settled make them move sun tzu the art of war,7,2021-07-10 23:09:46
"in my entire life i only read one book which is ""the art of war"" it was recommended by my very dearest  and now when us afghan situation it seems afghan taliban practically followed each every line of that book",16,2021-07-10 23:05:42
"""if there is a hole there is a way"" tsun zu the art of war",0,2021-07-10 22:54:57
battle  sun tzu the art of war,0,2021-07-10 22:54:32
the art of war,1,2021-07-10 22:40:47
also bro sun tzu did not write the art  of war for our kind to devolve to staring at digital avatars of fake women think wise think,1,2021-07-10 22:40:10
"if your enemy is secure at all points be prepared for him if he is in superior strength evade him if your opponent is temperamental seek to irritate him pretend to be weak that he may grow arrogant "" ― sun tzu the art of war",1,2021-07-10 22:23:31
"never read the ""art of war"" but i could write the art of love",6,2021-07-10 22:09:10
be kind be humble but be a beast     footballs coming home englandvsitaly,0,2021-07-10 21:48:03
theyre mad cause i managed to reign so long like the art of war,0,2021-07-10 21:45:05
the art of war,3,2021-07-10 21:23:42
remember these     footballs coming home englandvsitaly,0,2021-07-10 20:45:19
the prophet  khalil gibran meditations  marcus aurelius the art of war  sun tzu culpeppers complete herbal,0,2021-07-10 20:44:12
just take a step back and take a deep breath we need to get back to basics this is the art of war this is what hedgies want to happen ignore it correct it help new apes understand it but don’t let it bother you we need to be as mentally strong as possible,1,2021-07-10 20:43:23
its called tactical evacuation read the art of war its the end that justifies the means in war so just be patient,1,2021-07-10 20:36:48
for fans     footballs coming home englandvsitaly,0,2021-07-10 20:21:03
sun tzu wrote about exactly that in the art of war,7,2021-07-10 20:10:08
an interesting map  footballs coming home englandvsitaly,0,2021-07-10 20:06:02
give up on giving up     footballs coming home englandvsitaly,0,2021-07-10 19:45:07
nah i disagree mate this is purely them keeping the toys locked up until the next war me thinks they dont want to advertise what cards they hold until then its the art of war appear weak when you are strong and strong when you are weak,1,2021-07-10 19:42:32
internet still down what should i do  steal wifi of my aunt   re reading the art of warchill  schifo,18,2021-07-10 19:37:36
the moronicleft is just a bunch of leftists who never read the prince and the art of war and or are fash,0,2021-07-10 19:31:06
never give up great things take time     footballs coming home englandvsitaly,0,2021-07-10 19:18:03
focus on making yourself better not thinking of yourself better  footballs coming home englandvsitaly,1,2021-07-10 19:11:53
observed poolside reading at the upshur pool in dc includes the idiot and the art of war classy town,0,2021-07-10 19:08:28
the only thing that can stop me is me  footballs coming home englandvsitaly,0,2021-07-10 19:06:04
attention all dogs  do not ever mess with a cat that has an intimate knowledge of sun tzus tactics  this cats bed was lined with pages from the art of war  osmosis did the rest,7,2021-07-10 19:04:25
the art of war,0,2021-07-10 19:01:05
boyd the fighter pilot who changed the art of war $ for kindle today,0,2021-07-10 18:49:53
for fans of today  amp     footballs coming home englandvsitaly,0,2021-07-10 18:46:55
have good intentions     footballs coming home englandvsitaly,0,2021-07-10 18:44:03
the art of war divide and conquer,0,2021-07-10 18:38:26
your last tl is the best  know yourself and you will win all battles  —sun tzu the art of war,0,2021-07-10 18:37:18
most of us have grass it’s whether we decide to touch it or not   sun tzu the art of war,2,2021-07-10 18:36:28
be humble and be hungry     footballs coming home englandvsitaly,0,2021-07-10 18:15:07
"if your enemy is secure at all points be prepared for him if he is in superior strength evade him if your opponent is temperamental seek to irritate him pretend to be weak that he may grow arrogant "" ― sun tzu the art of war",0,2021-07-10 18:14:05
the art of war,1,2021-07-10 18:01:37
deception is the art of war,0,2021-07-10 17:56:14
dont ever think it cant happen     footballs coming home englandvsitaly,0,2021-07-10 17:25:08
do what others are unwilling to do     footballs coming home englandvsitaly,0,2021-07-10 16:58:05
track   freedom  look the art of war its a meaning behind the message you dont need a gun or sword if you treat your mind as the weapon  freedom is not free,0,2021-07-10 16:33:54
the way of the superior man the prophet the  agreements the  habits of highly effective people honest signals  social physics the art of war  book of  rings  laws of power  the art of seduction the road engineering the alpha the greatest salesman in the world boundless,3,2021-07-10 16:20:46
"""you gotta know when to hold em amp know when to fold em""  sun tzu ""the art of war",1,2021-07-10 16:12:39
niggas were quoting the art of war yesterday i was shook was playing with my knife yo i hate that energy,0,2021-07-10 16:07:34
the art of war amp john brand at cleveland tristate charity and upha chapter  roadsterhorse,1,2021-07-10 16:01:30
forget what hurt you but never forget what it taught you     footballs coming home englandvsitaly,0,2021-07-10 15:55:06
says being mr nice guy in his second fight with was itself a strategy in the art of war keep your enemies closer,0,2021-07-10 15:41:49
cyril ran like a little girl to the courts to hide the bankstatements zuma is smart now with the roots in kzn can zuma be blamed the art of war states that a smart general is one that wins the war and battle sillili just won a small war,1,2021-07-10 15:26:17
unlearning bad habits is half of success     footballs coming home englandvsitaly,1,2021-07-10 15:26:03
if you are tired learn to rest not to quit     footballs coming home englandvsitaly,1,2021-07-10 15:20:15
"watch ramaphosa comes out swinging out of the ropes with upper cuts that man has studied ""the art of war""",2,2021-07-10 15:19:53
as it should be and add great works of philosophy and theology eg city of god and biography eg mornings on horseback to must rereads  only selfhelp books you’ll fnd on my shelves are the art of war and the prince,5,2021-07-10 15:17:52
whenever you cross swords with an enemy you must not think of cutting him either strongly or weakly just think of cutting and killing him be intent solely upon killing the enemy »  martina sprague lessons in the art of war martial strategies for the successful fighter,0,2021-07-10 15:14:50
a swazi would want a gun now  while its life and death  not waiting for the next publication of the art of war  if someone gave them guns  salute to those people,1,2021-07-10 14:48:00
awh i’m glad  don’t let ur enemies ever see u down that’s what they want   have u read the art of war by sun tzu,1,2021-07-10 14:45:14
"he who is prudent and lies i wait for an enemy who is not will be victorious  ""sun tzu"" the art of war",5,2021-07-10 14:32:45
i’m sick and tired of this i’ve had enough of the beans on everything i try to live a normal life but the art of war keeps me from doing that it’s time to fight back cancelartofwar,58,2021-07-10 14:27:49
perspectives contradictions and idiosyncrasies fact that she knows so much more about her political foes beyond the headline made it must read i learned something new about zilles thinking  knowing how to defeat your foe is never helped by ignoring them read the art of war,3,2021-07-10 14:26:20
both the art of war and the prince discuss the divide and conquer approach to politics nothing has really changed,12,2021-07-10 14:17:27
the art of war and looking over the un and its recent call for reparations to the us and uk along with germanys attempt to give reparations all recent news,0,2021-07-10 14:05:12
"""no long war ever profited any country""  sun tzu in the art of war",0,2021-07-10 14:00:17
meditations amp the art of war,1,2021-07-10 13:40:11
china putting sun tzus the art of war into practice,1,2021-07-10 13:34:35
i read the art of war when i was  when did you read it my elder bro read it in biz school yamanaka sensei is in his s now,0,2021-07-10 13:33:44
"""the art of war""  ""every black man must read it at least  times""",0,2021-07-10 13:32:17
know yourself and you will win all battles  —sun tzu the art of war,2,2021-07-10 13:12:07
clashing is the moment where our favourite grime mcs stop caring about mainstream success and focus their attention on the true essence  the art of war ️,16,2021-07-10 13:02:00
in the art of war sun tzu writes  …the art of using troops is this when ten to the enemys one surround him when five times his strength attack him if double his strength divide him…,0,2021-07-10 12:59:35
know yourself and you will win all battles  —sun tzu the art of war,383,2021-07-10 12:50:52
it’s from the art of war by suntzucontents unswayed by era,0,2021-07-10 12:42:10
the art of war,0,2021-07-10 12:34:38
"here is a set of small books i bought in the mids as an introduction to chinese writing the set includes ""the art of war i ching tao teh ching and the way of chuang tzu""",3,2021-07-10 12:30:00
"""happy birthday tun""  sun tzu the art of war",0,2021-07-10 12:20:35
frame two the art of war,3,2021-07-10 12:02:45
meetings this weekend at the wef are planning this out seems to me that this would be perfect cover for the white hats to take the last of these psychopaths down use their momentum against them  the art of war,12,2021-07-10 11:52:10
"as false as this is ""know thy enemy"" is one of the fundamental principles when one must go to war ""the art of war"" sun tzu  im not a war expert yet sun tzu wasis s miller is a young flawed cruel human being who sane ppl must battle for years to come",2,2021-07-10 11:40:58
know thy self know thy enemy a thousand battles a thousand victories  suntzu    footballs coming home englandvsitaly,0,2021-07-10 11:35:06
know thy self know thy enemy a thousand battles a thousand victories the art of war,1,2021-07-10 11:30:15
the art of war of miniature painting by   vince being his usual helpful self  three questions to ask yourself before painting,0,2021-07-10 11:28:29
ppl asking ramaphosa to free zuma know very well he won’t in the art of war if he did who will appear as weak  the police will have to work overtime to restore law amp order before zuma stands a chance of being freed,2,2021-07-10 11:13:54
the art of war by sun tzu 孫子 ft mojito,2,2021-07-10 11:07:03
hii i am returning to and i am new to     intp   senior   majoring in mathematics   georgian german russian english mandarin chinese korean   favourite books       the folk of the air trilogy      the art of war       the hound of baskervilles,7,2021-07-10 11:00:26
if you wait by the river long enough the bodies of your enemies will float by ― sun tzu the art of war,0,2021-07-10 10:35:16
on which side is discipline most rigorously enforced  start reading with your kindle now ltthe art of wargt,0,2021-07-10 10:23:55
underestimate cyril at your own peril he is allowing the kzn idiots to choose a side and will deal with them later they can’t hide anymore… the art of war,0,2021-07-10 10:20:40
i think hes studied the art of war remove your enemys allies leave the enemy exposed take him down napoleons tactic was a pincer movement surround the enemy on both sides then capture him new meaning of starecapture,1,2021-07-10 10:12:13
the art of war was one of my first books that i read transitioning to a better me i still apply the techniques today,0,2021-07-10 10:10:38
the opportunity to secure ourselves against defeat lies in our own hands but the opportunity of defeating the enemy is provided by the enemy himself     footballs coming home englandvsitaly,1,2021-07-10 09:55:04
treat your men as you would your own beloved sons and they will follow you into the deepest valley   sun tzu the art of war,2,2021-07-10 09:44:00
i just wanted to search for the art of war i forgot and then i saw a cosplay of technoblade and immediatly got reminded,1,2021-07-10 09:31:38
stormzy has really mastered the art of war for his tactics and approach hes a winnerno im not talking about barsim talking about strategy,2,2021-07-10 08:49:18
opportunities multiply as they are seized     footballs coming home englandvsitaly,0,2021-07-10 08:22:03
they actually censored the art of war book cover in her dumb violence music video you guys lmfao,0,2021-07-10 07:49:39
the wise warrior avoids the battle   – sun tzu  the art of war,1,2021-07-10 07:47:44
records that changed my life  jay z linkin park  collision course bone thugs n harmony  the art of war nickelback  all the right reasons nightwish  dark passion play senses fail  life is not a waiting room,2,2021-07-10 07:45:54
he will win who knows when to fight and when not to fight  the art of war sun tzu,2,2021-07-10 07:38:30
the art of war,1,2021-07-10 07:31:41
sun tzu the art of war keep the ball in your court let your enemy go first it reveals their hand anyway i like you i think you’re pretty cool but i’ve got conservative shit to do do you want to talk later,0,2021-07-10 07:19:59
know yourself and you will win all battles  the art of war,156,2021-07-10 07:16:25
victorious warriors win first and then go to war while defeated warriors go to war first and then seek to win      footballs coming home englandvsitaly,1,2021-07-10 06:59:03
didnt know that do you recommend the art of war what other valuable information did you get by reading it,1,2021-07-10 06:56:16
who wishes to fight must first count the cost the art of war,18,2021-07-10 06:53:30
"""if theres no front door then take the back one"" sun tzu the art of war",0,2021-07-10 06:43:17
"""so in war the way is to avoid what is strong and strike at what is weak"" ~ sun tzu the art of war",12,2021-07-10 05:57:02
hot bitches drink orange juice   sun tzu  the art of war,1,2021-07-10 05:53:27
strategy without tactics is the slowest route to victory tactics without strategy is the noise before defeat      footballs coming home englandvsitaly,0,2021-07-10 05:45:04
practice the art of war please,1,2021-07-10 05:42:26
i assume he has read the art of war amp the prince  this is commendable high level manipulation work i’m impressed   sun tzu said ‘strategy without tactics is the slowest route to victory tactics without strategy is the noise before defeat’,2,2021-07-10 05:25:46
my bro would be in with a girl at a club or bar or whatever and start trying to talk to her about sun tzu  the art of war,0,2021-07-10 05:24:37
the wise warrior avoids the battle  ―sun tzu the art of war,0,2021-07-10 05:07:18
"sun tzu the writer of the book ""the art of war""",0,2021-07-10 04:46:56
the wise warrior avoids the battle sun tzu the art of war,1,2021-07-10 04:36:39
hence to fight and conquer in all your battles is not supreme excellence supreme excellence consists in breaking the enemys resistance without fighting     footballs coming home englandvsitaly,0,2021-07-10 04:21:03
"u ever read a little book called ""the art of war"" sun tzu would be proud good job danny",3,2021-07-10 04:19:20
the wise warrior avoids the battle ―sun tzu the art of war,0,2021-07-10 04:04:55
chinese ppl are born with the art of war in our genes we are all sun tzu beware if you cross us,11,2021-07-10 03:59:47
the wise warrior avoids the battle  ―sun tzu the art of war,1,2021-07-10 03:55:11
the art of war is bad history an a bad art iiiiliiii jmm iiiiiiiii robertirwin,0,2021-07-10 03:53:55
"""visionary if you are to master your shrift you must know the trial and errors made over wars in the past exploit weaknesses and hide your own weak point how else are you to win in battle if you know not the art of war""",0,2021-07-10 03:53:12
the art of war sites that war and healing are the same and i think that is very accurate and very profound,12,2021-07-10 03:46:49
